p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
1.41396658423272e-74	0.580597162475019	0.251	0.045	2.88717836834479e-70	15	CD24
2.26404132224122e-74	0.613313436448466	0.393	0.111	4.62294597588435e-70	15	ALDH2
2.5063662880226e-74	0.682538625203663	0.836	0.516	5.11774932351335e-70	15	C11orf31
3.23793505643541e-74	0.621813819774072	0.762	0.403	6.61153959173547e-70	15	UBE2N
7.03514495170757e-74	0.535789799748989	0.285	0.056	1.43650624768917e-69	15	METTL7A
7.78245692737341e-74	0.669285944890569	0.757	0.407	1.58909988000038e-69	15	EIF3I
7.96270974653419e-74	0.629210075226617	0.357	0.091	1.62590570314482e-69	15	MAP4K4
8.40324578468109e-74	0.672403605884763	0.43	0.134	1.71585875677403e-69	15	ZNF106
1.25945738032991e-73	0.671206034744758	0.46	0.155	2.57168602489563e-69	15	PLIN3
1.41139761768725e-73	0.587510654123926	0.519	0.195	2.8819327955556e-69	15	MAP4K1
1.55272747923048e-73	0.747219888586018	0.805	0.466	3.17051423984072e-69	15	CAPZA1
2.0628026142434e-73	0.490864439358838	0.998	0.956	4.21203665802359e-69	15	RPS5
2.30865658909787e-73	0.547822354392148	0.424	0.136	4.71404588927893e-69	15	LY9
1.09117804551591e-72	0.610337083571712	0.785	0.433	2.22807645113893e-68	15	TERF2IP
1.1698684992118e-72	0.596771484339382	0.972	0.807	2.38875448854057e-68	15	YBX1
1.19800548057586e-72	0.669737884288594	0.558	0.223	2.44620739078785e-68	15	SLBP
1.56731416735497e-72	0.668045273760969	0.835	0.508	3.20029879832212e-68	15	ERH
1.65935422137643e-72	0.531770342370678	0.333	0.08	3.38823538462853e-68	15	MAP4K2
2.3812722409643e-72	0.676021844430869	0.397	0.12	4.86231978882501e-68	15	HSD17B12
3.54689958067288e-72	0.613142586771142	0.436	0.139	7.24241425377595e-68	15	PLEKHA2
8.27063670727397e-72	0.62384213164327	0.477	0.167	1.68878130925827e-67	15	UBE2E1
3.74508163985041e-71	0.669032815811298	0.807	0.463	7.64708220041055e-67	15	GSTP1
4.47755785463794e-71	0.642443735717132	0.461	0.157	9.14272538338522e-67	15	UBE2G1
5.18224942580621e-71	0.624800746018019	0.478	0.171	1.05816351025537e-66	15	CD83
7.01435012871921e-71	0.522213946894216	0.254	0.048	1.43226015278318e-66	15	DOK3
9.20324488450142e-71	0.666983142751743	0.813	0.486	1.87921057296634e-66	15	ATP5A1
1.83186166072264e-70	0.702773458546175	0.681	0.336	3.74047832502956e-66	15	YWHAE
2.10711589316585e-70	0.579432721917094	0.399	0.119	4.30251994225535e-66	15	TIFA
2.19444851991283e-70	0.698496654740242	0.575	0.241	4.48084443281001e-66	15	MDM4
1.06677862560203e-69	0.651173203171371	0.741	0.397	2.17825527561679e-65	15	EIF4B
1.2059661224961e-69	0.508782380594755	0.262	0.053	2.46246222552479e-65	15	NEK6
2.3750908974799e-69	0.656456283008498	0.57	0.24	4.84969810356421e-65	15	RBBP7
3.11766915160028e-69	0.811888617574691	0.843	0.597	6.36596864065262e-65	15	C4orf3
7.78876982608505e-69	0.555504169494962	0.29	0.062	1.59038891078831e-64	15	FANCA
1.00879589207259e-68	0.598276602496343	0.336	0.086	2.05986033202303e-64	15	ST6GAL1
1.37371492334782e-68	0.660774042991056	0.746	0.411	2.80498850198391e-64	15	ATP5F1
2.47648856962701e-68	0.714541565685985	0.598	0.267	5.05674201032139e-64	15	PSIP1
3.92031569955423e-68	0.594560697521632	0.977	0.833	8.00489262691979e-64	15	PPIA
4.04885647455565e-68	0.549232817814184	0.389	0.116	8.26736003539518e-64	15	CUL3
6.45070813671454e-68	0.507205155283412	0.377	0.11	1.31717009443574e-63	15	CBWD5
7.87972751368075e-68	0.617128709456308	0.455	0.158	1.60896156101847e-63	15	MOB3A
1.22416225825966e-67	0.669529427165719	0.813	0.493	2.49961691514041e-63	15	HCLS1
1.72658717759197e-67	0.694069007409305	0.534	0.219	3.52551835792505e-63	15	SNX2
5.89794242240562e-67	0.572558154463661	0.671	0.332	1.204300863231e-62	15	PNN
8.30972056430872e-67	0.527492636831954	0.291	0.065	1.6967618420262e-62	15	QPCT
1.07181605203496e-66	0.66995354647168	0.555	0.236	2.18854119665018e-62	15	MRPS36
1.21206415724965e-66	0.615263066991279	0.484	0.18	2.47491380268807e-62	15	GTF2I
4.07469302576926e-65	0.701940769360718	0.717	0.385	8.32011568931825e-61	15	VASP
5.0032524329316e-65	0.617061520723422	0.578	0.255	1.0216141142803e-60	15	BLOC1S2
6.94410163360087e-65	0.618485552818519	0.69	0.355	1.41791611256496e-60	15	MOB1A
1.06006179910405e-64	0.635595562390099	0.567	0.247	2.16454018759056e-60	15	PRDX3
7.66818089140706e-64	0.643242530855535	0.721	0.394	1.56576585621641e-59	15	KHDRBS1
7.8595732391297e-64	0.633869603678098	0.704	0.376	1.60484625969789e-59	15	CCT8
8.87491909036715e-64	0.602931506859895	0.78	0.457	1.81216972906207e-59	15	C14orf166
1.24549929436489e-63	0.580805364314593	0.674	0.343	2.54318500916366e-59	15	CCT3
1.65525609625996e-63	0.523748022785173	0.304	0.074	3.37986742295322e-59	15	QRSL1
1.80295562671684e-63	0.643132821331244	0.603	0.281	3.68145509419311e-59	15	PPP2CA
2.93498230334509e-63	0.556371839221973	0.583	0.262	5.99294036520034e-59	15	CNIH1
5.61207963602315e-63	0.546886910151	0.548	0.237	1.14593054087957e-58	15	DDX39A
8.96295027527574e-63	0.589056541577663	0.366	0.11	1.83014481670855e-58	15	DAPP1
9.56621990964714e-63	0.576213173416124	0.791	0.469	1.95332644335085e-58	15	EIF3D
1.40222480953612e-62	0.514881074061312	0.287	0.071	2.86320283859181e-58	15	UBE2E2
1.41886506298848e-62	0.579829062972952	0.788	0.462	2.89718057211617e-58	15	CD27
2.17585970238288e-62	0.589179897970715	0.442	0.159	4.4428879262956e-58	15	USP34
2.28024308594596e-62	0.498442155699127	0.338	0.094	4.65602835719306e-58	15	ACYP2
2.56114146434308e-62	0.60350183584657	0.478	0.185	5.22959475604215e-58	15	ATXN10
9.09212720150805e-62	0.58279096574175	0.394	0.129	1.85652145327593e-57	15	HSPA4
9.86537553988359e-62	0.584513822644066	0.799	0.481	2.01441103148883e-57	15	C6orf48
1.45502068946676e-61	0.643177660416882	0.469	0.184	2.97100674582218e-57	15	ACO2
1.55222051650771e-61	0.548172856681725	0.537	0.23	3.1694790726571e-57	15	CD2BP2
2.02635606942994e-61	0.508573250218355	1	0.997	4.13761645816899e-57	15	ACTB
3.19234345772606e-61	0.617298715911596	0.832	0.533	6.51844610633084e-57	15	ARPC4
5.25244547706032e-61	0.541710962771352	0.416	0.144	1.07249684196095e-56	15	UBE2R2
9.83863416608742e-61	0.547444241439874	0.266	0.06	2.00895071037339e-56	15	CPM
1.0586859711229e-60	0.628943762259075	0.66	0.339	2.16173088443585e-56	15	CSK
1.08138649642558e-60	0.490303425966442	0.31	0.082	2.20808308705139e-56	15	ADAM28
1.36828739357204e-60	0.520787187603537	0.59	0.282	2.79390602893475e-56	15	C12orf75
1.8711667375759e-60	0.53207471330378	0.469	0.183	3.82073536145624e-56	15	RABGAP1L
4.57759126208216e-60	0.605933745002436	0.519	0.22	9.34698359804555e-56	15	QARS
5.18390285972015e-60	0.535553264156674	0.743	0.42	1.05850112492626e-55	15	SEPT6
5.3428994958151e-60	0.493836609959579	0.288	0.07	1.09096664805049e-55	15	SLC15A4
6.52088291915844e-60	0.608868963157001	0.503	0.209	1.33149908326296e-55	15	GLRX3
8.56871287748859e-60	0.526082881074451	0.313	0.084	1.74964548245439e-55	15	MRPS27
1.04903816327398e-59	0.539568067610836	0.938	0.723	2.14203102558913e-55	15	HNRNPK
2.0421615420151e-59	0.537727551077042	0.391	0.13	4.16988965264063e-55	15	NGLY1
2.11855288310792e-59	0.582703423302146	0.467	0.182	4.32587313201806e-55	15	NCF4
2.51114300872636e-59	0.55345837473006	0.497	0.204	5.12750290951836e-55	15	DNMT1
2.6101165816262e-59	0.54199609431684	0.382	0.125	5.32959704802254e-55	15	HDAC7
3.38597218352271e-59	0.561029004318036	0.511	0.214	6.91381660153503e-55	15	DRAM2
5.78036321123195e-59	0.624798938594188	0.498	0.205	1.18029236410145e-54	15	EIF1AY
6.19747217928102e-59	0.512880497479607	0.427	0.156	1.26546184428739e-54	15	MCM5
1.27940607528923e-58	0.506662309087767	0.72	0.4	2.61241926513307e-54	15	TUFM
1.58893092097916e-58	0.60600550197453	0.586	0.277	3.24443804754735e-54	15	PRMT1
1.6909673994765e-58	0.586178142097355	0.757	0.441	3.45278633299107e-54	15	SNRPE
1.98744918485237e-58	0.537349227579524	0.48	0.193	4.05817249055005e-54	15	BPTF
2.85030522114877e-58	0.585111947373407	0.603	0.291	5.82003823106368e-54	15	HSBP1
4.05869845737733e-58	0.505572902638147	0.304	0.081	8.28745638011876e-54	15	UVRAG
6.92307562992281e-58	0.576703929237867	0.883	0.627	1.41362281287394e-53	15	PCBP2
2.25354171245716e-57	0.670242352498474	0.526	0.234	4.60150682266627e-53	15	PDIA4
5.22334109689219e-57	0.541578895901289	0.642	0.329	1.06655401857442e-52	15	MDH1
1.84233601902818e-56	0.542695803087008	0.438	0.166	3.76186591725363e-52	15	MTERF4
2.14202124350851e-56	0.483732837028245	0.313	0.088	4.37379317712002e-52	15	METTL21A
2.59976674347723e-56	0.596410321004956	0.712	0.4	5.30846371350616e-52	15	PRDX6
2.73815597972983e-56	0.536095320778134	0.444	0.172	5.59104069501035e-52	15	SP140
2.99033407720809e-56	0.504221559290415	0.324	0.094	6.1059631522512e-52	15	OSBPL9
3.35674304178748e-56	0.539997576971952	0.495	0.208	6.85413361702586e-52	15	PTRHD1
4.44807074122178e-56	0.536936658430173	0.483	0.2	9.08251564650075e-52	15	CCNG1
8.35062036577277e-56	0.520753657280971	0.433	0.164	1.70511317248714e-51	15	CPSF6
1.39413704014898e-55	0.501207240030622	0.614	0.308	2.84668842228021e-51	15	EIF3A
1.40410754449659e-55	0.548679784110735	0.257	0.06	2.86704719510759e-51	15	TRAF4
3.51687117290099e-55	0.509262311322496	0.593	0.291	7.18109924794654e-51	15	LPXN
5.82136719540059e-55	0.484013511784061	0.259	0.061	1.18866496762885e-50	15	SGPP1
6.81157826575135e-55	0.531868252293115	0.414	0.153	1.39085616608377e-50	15	SCPEP1
8.21264326186101e-55	0.566248180363053	0.826	0.54	1.6769396276394e-50	15	ATPIF1
9.43868936437022e-55	0.593589534348353	0.455	0.182	1.92728598131075e-50	15	FNIP1
1.15909239687523e-54	0.502505350635152	0.868	0.585	2.36675076517954e-50	15	ATP5G3
1.44224623586848e-54	0.527477375524755	0.771	0.466	2.94492258901984e-50	15	ACTR2
2.1725211148641e-54	0.666903581708756	0.573	0.285	4.43607086444101e-50	15	ERP44
8.89755471137481e-54	0.47845869711538	0.375	0.133	1.81679169651562e-49	15	SORL1
1.46836740691606e-53	0.521448642869732	0.611	0.31	2.99825940818191e-49	15	PHB2
2.19743559346438e-53	0.525725242510961	0.66	0.356	4.48694373829492e-49	15	C1QBP
2.54127826896168e-53	0.501500890593849	0.492	0.212	5.18903609739285e-49	15	MPLKIP
6.40253078975871e-53	0.523691840109089	0.836	0.554	1.30733276196083e-48	15	ATP5O
7.86004451261072e-53	0.529974068547127	0.835	0.556	1.60494248902998e-48	15	TRAPPC1
2.1632779197906e-52	0.54528884999998	0.349	0.115	4.41719718442043e-48	15	PHAX
2.94675339170144e-52	0.606949370634557	0.375	0.134	6.01697575051516e-48	15	CPNE3
2.99875172605129e-52	0.490630392909346	0.798	0.505	6.12315114942413e-48	15	SNU13
9.95969578108458e-52	0.533074035448747	0.43	0.17	2.03367028153966e-47	15	ACAP2
3.73590101683286e-51	0.546419652819271	0.41	0.157	7.62833628627102e-47	15	LYRM4
6.62048503742419e-51	0.533871426587313	0.36	0.124	1.35183683979165e-46	15	BLCAP
1.03276223738944e-50	0.659800087603822	0.615	0.328	2.1087972125255e-46	15	FERMT3
1.47271215011818e-50	0.506703072639299	0.54	0.257	3.00713093932631e-46	15	CDV3
1.94656770493163e-50	0.544711271228334	0.651	0.356	3.97469659669989e-46	15	HMGN3
6.60091685734422e-50	0.681665260079031	0.721	0.442	1.34784121310112e-45	15	H2AFV
7.27309558509188e-50	0.495445423481005	0.643	0.349	1.48509338751991e-45	15	POLR2G
1.29118871016177e-49	0.515464236501319	0.78	0.494	2.63647822727932e-45	15	SH3BGRL
1.90911910346639e-49	0.485965168050972	0.953	0.785	3.89823029736803e-45	15	CIRBP
2.96516079363867e-49	0.523173752253215	0.422	0.17	6.05456182453079e-45	15	UQCRHL
6.56012848511927e-49	0.519318120056395	0.358	0.127	1.3395126353765e-44	15	NIN
7.09269634661366e-49	0.528666636439508	0.62	0.332	1.44825766701504e-44	15	TMEM256
9.52492200997317e-49	0.487599412709115	0.576	0.293	1.94489382521642e-44	15	LUC7L3
1.77479123531311e-48	0.485017854888045	0.81	0.53	3.62394622338585e-44	15	ATP5B
1.97712545253288e-48	0.482655269841859	0.312	0.098	4.03709246152689e-44	15	ELK3
4.23028470358752e-48	0.517531551515344	0.648	0.359	8.63781833625535e-44	15	MRPL52
4.58617173157657e-48	0.48183346280709	0.542	0.268	9.36450405870619e-44	15	GABPB1-AS1
9.46681511136029e-48	0.491984373052535	0.396	0.153	1.93302897758866e-43	15	MIS18BP1
9.94848814655787e-48	0.478419598985679	0.495	0.228	2.03138179464565e-43	15	CAPN1
3.86000128592914e-47	0.509588132163592	0.495	0.229	7.88173662573872e-43	15	TOP1
6.36017438926936e-47	0.518928091120313	0.709	0.425	1.29868400854491e-42	15	SF3B6
6.63468220715922e-47	0.584792374218407	0.662	0.379	1.35473575987984e-42	15	RPL22L1
1.65229614637864e-46	0.480858478543709	0.389	0.152	3.37382350129054e-42	15	COX11
8.0014178069108e-46	0.486651521426521	0.41	0.167	1.63380950199312e-41	15	NSRP1
3.5904422300808e-45	0.484976471434044	0.556	0.284	7.33132398960199e-41	15	THOC7
4.57042675533266e-45	0.50684661378352	0.558	0.286	9.33235439171376e-41	15	DNAJC15
5.54250412299376e-45	0.687817538476916	0.492	0.232	1.13172391687409e-40	15	STMN1
3.81883313842001e-44	0.481382201127002	0.748	0.473	7.79767538533983e-40	15	SET
6.52403947125489e-44	0.483813416911584	0.556	0.288	1.33214361963554e-39	15	MPC2
8.65044856019895e-44	0.485683003546114	0.333	0.122	1.76633509150702e-39	15	MRPL15
3.31839031816878e-43	0.481537401261133	0.464	0.214	6.77582119066883e-39	15	CNDP2
4.66490105238785e-43	0.522265800901117	0.474	0.222	9.52526145887075e-39	15	ABI1
8.38920666250108e-43	0.506277316822275	0.74	0.472	1.71299210841609e-38	15	LSM7
1.09405847244463e-42	0.515640976349223	0.455	0.208	2.23395799488468e-38	15	PAG1
1.22298824651839e-42	0.524604565502651	0.65	0.379	2.49721970056589e-38	15	MRPL51
6.66897720965993e-42	0.529535331825422	0.668	0.403	1.36173845644046e-37	15	MAP1LC3B
1.06312364629492e-41	0.481043587292059	0.48	0.23	2.17079217336959e-37	15	PFDN4
1.9262594123594e-40	0.51482306238574	0.751	0.495	3.93322909409666e-36	15	HNRNPM
8.06382747354767e-40	0.53148870398088	0.709	0.448	1.6465529318237e-35	15	ZNF90
2.48169283578845e-38	0.496310699691931	0.615	0.358	5.06736860139643e-34	15	CNN2
5.65251079194749e-37	0.49393970255885	0.371	0.162	1.15418617860776e-32	15	TOR3A
3.29101265824367e-36	0.479813892701485	0.639	0.388	6.71991874686774e-32	15	KTN1
6.33784358303525e-36	0.602237332225221	0.41	0.193	1.29412428121997e-31	15	HOPX
1.56068369035217e-35	0.591756575767866	0.584	0.349	3.1867600273301e-31	15	PTPN6
1.2718285359112e-28	0.484511047581849	0.55	0.331	2.59694668747708e-24	15	RGS2
5.19922909439197e-22	0.489383941651009	0.637	0.442	1.0616305887839e-17	15	HMGB2
0	3.40204738773758	0.737	0.342	0	16	DNAJB1
0	3.05744155657051	0.857	0.746	0	16	HSP90AA1
0	3.72524978814138	0.769	0.247	0	16	HSPA1A
0	3.51965560929031	0.716	0.16	0	16	HSPA1B
0	3.30579444867059	0.661	0.346	0	16	HSPB1
0	2.75751249458424	0.578	0.147	0	16	HSPH1
1.32309572391602e-287	1.98339601605679	0.741	0.483	2.70162915866412e-283	16	HSPE1
6.36039204824048e-282	3.87560217937557	0.437	0.051	1.29872845233022e-277	16	HSPA6
2.84796148251376e-208	2.06357636679591	0.325	0.094	5.81525255114484e-204	16	ZFAND2A
2.38356482722071e-177	1.52411476543926	0.772	0.768	4.86700102070196e-173	16	HSPA8
3.7078054493141e-171	1.45559587010476	0.801	0.669	7.57096794695446e-167	16	HSP90AB1
1.11675391842239e-168	1.46628058118621	0.543	0.315	2.28029982602668e-164	16	HSPD1
6.36734017200996e-167	1.48309313158337	0.882	0.885	1.30014718972271e-162	16	UBB
2.46385843950913e-150	1.50445744982779	0.252	0.039	5.03095254763369e-146	16	BAG3
2.18300503204418e-142	1.30770713490585	0.497	0.309	4.45747797493101e-138	16	CACYBP
1.47332122527306e-138	4.29506692253829	0.527	0.279	3.00837460988505e-134	16	CXCL8
3.94716593774569e-126	1.28067856798601	0.587	0.413	8.05971812828292e-122	16	DNAJA1
7.64105203175952e-122	1.21341938635241	0.961	0.95	1.56022641436498e-117	16	UBC
1.06297239283214e-120	2.06005882970974	0.432	0.214	2.17048332892395e-116	16	BCL2A1
1.54839675914778e-120	2.1960353216659	0.575	0.277	3.16167134250385e-116	16	SOD2
5.63469508806414e-102	1.65479203677886	0.991	0.986	1.15054839003182e-97	16	FTH1
1.05717861411529e-101	1.73042751286244	0.871	0.715	2.158653012162e-97	16	SAT1
5.52805065687129e-100	1.42618000204598	0.607	0.397	1.12877266362655e-95	16	SLC2A3
2.05753144928598e-98	1.60995648960963	0.974	0.942	4.20127346629705e-94	16	FTL
1.05813501862429e-97	1.98000336821404	0.272	0.19	2.16060589452894e-93	16	PLEK
2.15923244120612e-96	1.69624289469308	0.527	0.309	4.40893672169877e-92	16	NAMPT
2.83781074099534e-92	3.10188234578053	0.326	0.11	5.79452575203838e-88	16	G0S2
2.55824563642489e-87	1.36139212036168	0.369	0.215	5.22368176501598e-83	16	IER5
4.24493662286989e-82	1.5865811871514	0.265	0.138	8.66773609023803e-78	16	PPIF
9.28396997533739e-76	1.55696120672666	0.573	0.331	1.89569382926414e-71	16	RGS2
2.1043223776113e-75	1.08585291107912	0.974	0.963	4.29681586284451e-71	16	H3F3B
1.78418009894923e-72	1.46540013063599	0.519	0.35	3.64311734404443e-68	16	GADD45B
3.88470772204309e-66	1.21178712192333	0.321	0.171	7.93218469763978e-62	16	PLIN2
9.67621954019293e-65	1.2906232877797	0.265	0.07	1.97578726791199e-60	16	TREM1
5.5443028256574e-60	1.13051675198756	0.817	0.714	1.13209119397098e-55	16	NEAT1
2.9158622449304e-58	0.994183255923692	0.325	0.192	5.95389911792338e-54	16	PTP4A1
2.56284429154051e-57	1.00372498251377	0.354	0.185	5.23307175889656e-53	16	UPP1
4.74984125422866e-56	1.34291556737847	0.723	0.631	9.6987008570095e-52	16	NFKBIA
9.01959816079524e-53	1.96003613676734	0.353	0.145	1.84171174845278e-48	16	IL1B
2.07653454383981e-52	0.864159234525385	0.496	0.355	4.24007588506651e-48	16	SDCBP
1.01272923205928e-51	0.718534784698418	0.48	0.414	2.06789181894185e-47	16	DNAJB6
2.48991263880729e-50	1.85447208618055	0.476	0.328	5.0841526171806e-46	16	TIMP1
1.52569068504282e-49	0.694268996542105	0.446	0.379	3.11530780978893e-45	16	SQSTM1
4.8752023582545e-49	1.49639125433562	0.473	0.249	9.95467569531986e-45	16	S100A8
6.96297605631027e-49	1.4481539324845	0.351	0.152	1.42177008093799e-44	16	IER3
1.93839493890719e-46	0.642425888553888	0.46	0.406	3.95800862575458e-42	16	MAP1LC3B
1.31554959822244e-45	1.37741908989291	0.372	0.159	2.68622072461041e-41	16	PLAUR
1.1092713768444e-43	0.780526070745509	0.286	0.157	2.26502122437857e-39	16	CDC42EP3
1.21406231432497e-43	0.860294383963905	0.72	0.59	2.47899383962016e-39	16	PPP1R15A
1.30273312862976e-43	1.5628847812582	0.446	0.339	2.66005077534911e-39	16	SOCS3
1.49253094605005e-43	0.730888439386543	0.252	0.133	3.0475989387396e-39	16	CHORDC1
4.11202876341396e-43	0.935679100127218	0.508	0.267	8.39635153201497e-39	16	S100A9
1.25809637917025e-42	1.57539145274994	0.259	0.11	2.56890699662773e-38	16	IL1RN
4.6477523413317e-42	1.28865687100881	0.393	0.224	9.49024550576519e-38	16	GLUL
2.34962326808365e-41	0.893348624403455	0.554	0.565	4.7976957511e-37	16	CSTB
2.73722577092867e-41	0.569783477026588	0.388	0.347	5.58914130165926e-37	16	UBE2B
9.78364820471617e-39	0.844311395518697	0.279	0.144	1.997723126921e-34	16	RHOB
2.64190676510235e-38	0.855236912313672	0.34	0.249	5.39450942366249e-34	16	NFKBIZ
6.84488923494718e-38	1.08413452045929	0.448	0.353	1.39765793288387e-33	16	CEBPB
2.22475307750676e-37	1.51559933223245	0.328	0.173	4.54272330896106e-33	16	C15orf48
1.30528173500147e-34	0.577950741902717	0.291	0.213	2.66525477469951e-30	16	MRPL18
2.05381844299111e-34	0.849813152551993	0.547	0.452	4.19369187874355e-30	16	DDIT4
5.52839349329617e-34	0.540259840641307	0.333	0.271	1.12884266739615e-29	16	TCP1
9.6249440697125e-34	0.75112062269194	0.312	0.229	1.96531732959459e-29	16	NINJ1
8.64575173506049e-33	0.686921089744242	0.432	0.392	1.765376046782e-28	16	VMP1
1.99169095848965e-31	0.611039181418399	0.265	0.249	4.06683376814001e-27	16	EIF4A3
7.92988255484077e-31	0.391993428562396	0.526	0.556	1.61920271887294e-26	16	PTGES3
2.51358877114963e-29	0.582895110710246	0.783	0.738	5.13249691181044e-25	16	CD44
2.69744818651527e-29	0.516322563357061	0.423	0.377	5.50791945204554e-25	16	CLK1
3.64775893633778e-29	0.828571052796504	0.519	0.295	7.44835897210811e-25	16	TYROBP
6.60177786161123e-29	0.694709663891528	0.942	0.885	1.3480170215624e-24	16	SRGN
1.39418653334388e-28	0.64016927469533	0.713	0.727	2.84678948243487e-24	16	LDHA
2.13014561924411e-28	0.561836566615622	0.379	0.33	4.34954433993455e-24	16	DOK2
4.13604685472244e-28	0.969192485083485	0.677	0.558	8.44539407265775e-24	16	LGALS1
5.29556278488617e-28	0.463734619842246	0.457	0.445	1.08130096504591e-23	16	PPP1R2
5.47376226846523e-28	0.677332307661257	0.289	0.206	1.11768751759792e-23	16	IVNS1ABP
6.73528653125645e-28	0.201623474115592	0.531	0.631	1.37527815681725e-23	16	SEC61G
1.40716096298209e-27	0.60759070184088	0.469	0.429	2.87328197031314e-23	16	CLEC2B
1.23851595228592e-26	0.560700873682379	0.25	0.208	2.52892572297262e-22	16	BNIP3L
1.6358351499813e-26	0.410230596844685	0.598	0.648	3.34021179274681e-22	16	SOD1
2.09099343211996e-26	0.638986533452798	0.282	0.211	4.26959948904575e-22	16	BHLHE40
2.42846171152705e-26	0.471924706179085	0.677	0.696	4.95867596876709e-22	16	MIF
2.59519308190844e-26	0.275223258390197	0.273	0.328	5.29912475394884e-22	16	NUDC
2.57043788094186e-25	0.707555432871995	0.762	0.712	5.24857710909517e-21	16	IFITM2
5.85275402930796e-25	0.781926707847228	0.554	0.449	1.19507384524439e-20	16	ANXA1
1.49724596097064e-24	0.747741659899314	0.473	0.274	3.05722652770594e-20	16	FCER1G
9.29281585889263e-24	1.37058480276142	0.265	0.139	1.89750007022729e-19	16	SPP1
1.29659685990991e-23	0.384342442175916	0.369	0.354	2.64752112825005e-19	16	CCT4
1.54649667329811e-23	0.371383385725233	0.612	0.625	3.15779155720741e-19	16	ZFAS1
3.48949142360642e-23	0.347350748218791	0.397	0.41	7.12519253786194e-19	16	BZW1
8.92455351932709e-23	0.618732346724045	0.28	0.193	1.8223045831114e-18	16	MYLIP
4.9388340396441e-22	0.48531195386713	0.665	0.674	1.00846052255493e-17	16	TPI1
6.76175249734507e-22	0.333159006588972	0.52	0.537	1.38068224243289e-17	16	NOP10
2.44033160839392e-21	0.443732887396359	0.252	0.219	4.98291311117955e-17	16	CARD19
3.83125841298147e-21	0.485260589548852	0.481	0.453	7.82304655346686e-17	16	LITAF
1.0605489170458e-20	0.254642823333068	0.238	0.258	2.16553483371581e-16	16	UBE2A
2.38436944401281e-20	0.386135353082417	0.369	0.336	4.86864396772976e-16	16	PFDN2
2.54844879916744e-20	0.360124305495465	0.37	0.392	5.20367760301999e-16	16	GSTO1
3.52749674580581e-20	1.31145319258421	0.328	0.208	7.20279560526088e-16	16	CCL3L3
3.53042287306436e-20	0.587475093644075	0.709	0.651	7.20877046451012e-16	16	S100A11
6.21942418925578e-20	0.188761259570335	0.257	0.315	1.26994422520414e-15	16	EIF1AX
1.88322427661481e-19	0.308667486752715	0.293	0.297	3.84535565041979e-15	16	TAF1D
3.27262247493701e-19	0.153096299007078	0.31	0.374	6.68236783157387e-15	16	RNF181
1.02895429444172e-18	0.410097954623656	0.279	0.257	2.10102177382055e-14	16	ZC3HAV1
1.7647512876612e-18	0.832131873019368	0.354	0.216	3.6034456542754e-14	16	AIF1
2.49972091532085e-18	0.140932564016303	0.436	0.526	5.10418013699365e-14	16	CYCS
4.0756968036841e-18	0.242032810487816	0.42	0.451	8.32216530344257e-14	16	SELK
7.12963502399983e-18	0.181031037655422	0.441	0.505	1.45580017555053e-13	16	RBM8A
7.39166891865462e-18	0.126681311401176	0.395	0.484	1.50930487650009e-13	16	STK4
7.70729449476079e-18	0.272500705515156	0.485	0.517	1.57375246288521e-13	16	TRA2B
8.16793832663937e-18	0.57112458390979	0.683	0.569	1.66781132691649e-13	16	ID2
8.49784401049078e-18	0.273670492753935	0.231	0.25	1.73517476850211e-13	16	MAP2K3
2.13094751189503e-17	0.216001660086266	0.45	0.507	4.35118172453845e-13	16	CYTIP
2.30450460424136e-17	0.323076890808605	0.363	0.364	4.70556795140044e-13	16	PPP1CB
2.41472915908473e-17	0.262002033916783	0.358	0.393	4.93063546993511e-13	16	SERPINB1
2.45895244260595e-17	0.571029530534949	0.679	0.663	5.02093499255708e-13	16	S100A10
3.37126665094597e-17	0.569669747165364	0.284	0.245	6.88378937456658e-13	16	SERPINB9
3.4130739997444e-17	0.22170979700937	0.3	0.338	6.96915580007809e-13	16	CMTM6
4.01279548211922e-17	0.502687112417967	0.81	0.782	8.19372709493923e-13	16	DUSP1
5.36758584536443e-17	0.423766642332769	0.39	0.383	1.09600735376496e-12	16	JUND
1.09436920681443e-16	0.358571244200313	0.268	0.276	2.23459248339439e-12	16	LCP2
1.39524758638994e-16	0.131139260363861	0.675	0.787	2.84895604664962e-12	16	ALDOA
1.70673984507106e-16	0.330421892480653	0.37	0.374	3.48499208965059e-12	16	GPBP1
1.72360258582435e-16	0.895951744000943	0.453	0.351	3.51942411999474e-12	16	CCL3
1.77653496701149e-16	0.171948577179451	0.337	0.424	3.62750674914076e-12	16	RHOH
1.81586479185743e-16	0.112945696076851	0.395	0.458	3.70781431849369e-12	16	VAPA
3.10225640212765e-16	0.326229115622163	0.265	0.259	6.33449734750444e-12	16	FGFR1OP2
5.3610821666374e-16	0.11053791891144	0.321	0.391	1.09467936760569e-11	16	RTN4
6.85443905238439e-16	0.118198680067632	0.212	0.27	1.39960791010637e-11	16	TMEM167A
8.35608950555592e-16	0.267934168522924	0.339	0.407	1.70622991613946e-11	16	BTG2
1.04508191900889e-15	0.152163521020329	0.524	0.598	2.13395277042425e-11	16	POMP
1.06163892320806e-15	0.515545953480963	0.393	0.335	2.16776051729854e-11	16	CREM
