p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cell_type	gene
1.67980005402892e-46	0.296509540241382	0.537	0.425	3.42998373032165e-42	CD4+ effector T cells	PDIA6
1.77573418988247e-46	0.141049397223223	0.647	0.525	3.62587164232101e-42	CD4+ effector T cells	PRDX1
8.14896729403735e-46	0.238738273535845	0.804	0.72	1.66393763176949e-41	CD4+ effector T cells	CCNI
1.02566715886121e-45	0.279139675922673	0.473	0.369	2.09430977167871e-41	CD4+ effector T cells	TAX1BP1
1.35707324885782e-45	0.240144824375807	0.703	0.594	2.77100786684279e-41	CD4+ effector T cells	SPCS1
2.74354124337554e-45	0.269858250929986	0.541	0.437	5.60203686484852e-41	CD4+ effector T cells	PSMD8
2.98637477734933e-45	0.269571795214087	0.488	0.381	6.09787865786959e-41	CD4+ effector T cells	PSMA5
2.98776897472377e-45	0.127323620430426	0.261	0.174	6.10072546948846e-41	CD4+ effector T cells	PYHIN1
3.02541101496653e-45	0.233529866927412	0.667	0.558	6.17758675146017e-41	CD4+ effector T cells	N4BP2L2
4.22255119833934e-45	0.262939405005855	0.576	0.466	8.6220272918891e-41	CD4+ effector T cells	DDX24
5.05940487758039e-45	0.285349614854843	0.378	0.282	1.03307988195314e-40	CD4+ effector T cells	SNX6
5.19313159701088e-45	0.279900913785095	0.48	0.37	1.06038554079365e-40	CD4+ effector T cells	C4orf48
5.45688791620433e-45	0.262670034659905	0.255	0.165	1.11424194360976e-40	CD4+ effector T cells	FAM104A
2.15741294197926e-44	0.291904318639195	0.47	0.36	4.40522148622745e-40	CD4+ effector T cells	EVI2A
2.18745848933023e-44	0.284236294900402	0.439	0.331	4.4665714893634e-40	CD4+ effector T cells	RASSF5
5.96135284049659e-44	0.272679528262409	0.383	0.299	1.217248636501e-39	CD4+ effector T cells	COPZ1
1.06444878558434e-43	0.269715076902868	0.483	0.377	2.17349797528467e-39	CD4+ effector T cells	TBCB
1.08548761356132e-43	0.261340957907349	0.254	0.162	2.21645715813087e-39	CD4+ effector T cells	TLK1
1.27521440301216e-43	0.318146387039512	0.313	0.224	2.60386028951053e-39	CD4+ effector T cells	SIAH2
1.33663935098869e-43	0.244287826422612	0.659	0.547	2.72928389078381e-39	CD4+ effector T cells	SNRPG
1.39674700945754e-43	0.569968320191982	0.394	0.301	2.85201771861135e-39	CD4+ effector T cells	LAG3
2.07371286315744e-43	0.271810596723007	0.33	0.238	4.23431429528118e-39	CD4+ effector T cells	GOLGA7
3.24692165053022e-43	0.224892765673039	0.85	0.783	6.62988931821766e-39	CD4+ effector T cells	CIRBP
3.34414274751042e-43	0.241157904741945	0.704	0.609	6.82840507614154e-39	CD4+ effector T cells	APRT
3.77671923757662e-43	0.269203083724548	0.307	0.228	7.71168301120771e-39	CD4+ effector T cells	CD2BP2
4.29205857467313e-43	0.231109236763884	0.602	0.488	8.76395440362507e-39	CD4+ effector T cells	ANP32B
4.29612939147998e-43	0.240734242635309	0.703	0.608	8.77226660446296e-39	CD4+ effector T cells	SON
4.36812398784912e-43	0.26294535527634	0.432	0.336	8.91927237078912e-39	CD4+ effector T cells	PDCD6
4.81497542426566e-43	0.333054383492404	0.272	0.186	9.83169831880804e-39	CD4+ effector T cells	IFI44
5.27504565484257e-43	0.252188959122321	0.423	0.311	1.0771115722623e-38	CD4+ effector T cells	ARHGAP15
6.5834684936979e-43	0.263267035072494	0.504	0.404	1.34427843172817e-38	CD4+ effector T cells	CHMP2A
6.65605125035528e-43	0.250658420725161	0.677	0.584	1.35909910481004e-38	CD4+ effector T cells	GSTK1
9.72035274757913e-43	0.241877974385887	0.531	0.414	1.98479882752818e-38	CD4+ effector T cells	RANBP1
1.39541438146434e-42	0.270803078572579	0.341	0.248	2.84929662551204e-38	CD4+ effector T cells	NME3
1.40167718547975e-42	0.226214572817319	0.541	0.423	2.86208464503111e-38	CD4+ effector T cells	DEK
2.29577805739135e-42	0.261781117031355	0.637	0.548	4.68774921538739e-38	CD4+ effector T cells	DAD1
2.32073502809654e-42	0.192878341141531	0.8	0.699	4.73870885387033e-38	CD4+ effector T cells	PSMA7
3.49586522020382e-42	0.252437779951619	0.49	0.386	7.13820719313419e-38	CD4+ effector T cells	TMCO1
6.84735176649523e-42	0.239159048260615	0.649	0.553	1.39816075720066e-37	CD4+ effector T cells	TRAPPC1
8.1336558326727e-42	0.264355145679374	0.401	0.295	1.66081118447344e-37	CD4+ effector T cells	DEF6
1.3516933185723e-41	0.239837865761398	0.67	0.581	2.76002258719277e-37	CD4+ effector T cells	C19orf53
4.3070917407976e-41	0.262876164323928	0.411	0.314	8.79465062553463e-37	CD4+ effector T cells	AIP
7.9664259319266e-41	0.258257105929334	0.282	0.186	1.62666451104009e-36	CD4+ effector T cells	GPR171
1.29041086581235e-40	0.258059807913883	0.383	0.298	2.63488994690224e-36	CD4+ effector T cells	CLNS1A
1.84172573665182e-40	0.248132318099649	0.592	0.492	3.76061978166936e-36	CD4+ effector T cells	WDR83OS
2.72297151424066e-40	0.268313224442728	0.444	0.356	5.560035534928e-36	CD4+ effector T cells	UBXN4
2.83178471509625e-40	0.281341155982835	0.325	0.24	5.78222120975503e-36	CD4+ effector T cells	MFSD10
3.95272468635747e-40	0.269341727133221	0.354	0.253	8.07106853707331e-36	CD4+ effector T cells	KIAA1551
4.06006767240639e-40	0.263666929521241	0.493	0.393	8.29025218028661e-36	CD4+ effector T cells	STAT3
6.31660968070803e-40	0.192578304644863	0.871	0.806	1.28978853070377e-35	CD4+ effector T cells	PSME1
7.31903354934801e-40	0.240426523748543	0.263	0.191	1.49447346044137e-35	CD4+ effector T cells	YIPF3
8.30181761404131e-40	0.239227397751976	0.442	0.339	1.6951481386111e-35	CD4+ effector T cells	MEAF6
9.44311820251998e-40	0.180115584146674	0.952	0.923	1.92819030577255e-35	CD4+ effector T cells	DDX5
9.88721476486009e-40	0.266828981803705	0.432	0.335	2.01887038283678e-35	CD4+ effector T cells	SNRPN
1.19223632083074e-39	0.246849216019862	0.53	0.431	2.4344273435043e-35	CD4+ effector T cells	TERF2IP
1.25662919600112e-39	0.253845412165617	0.379	0.284	2.56591115531469e-35	CD4+ effector T cells	CCNDBP1
1.33139987738872e-39	0.19483487274165	0.552	0.438	2.71858540964003e-35	CD4+ effector T cells	H2AFV
1.6362446802255e-39	0.247065805844202	0.536	0.433	3.34104801255245e-35	CD4+ effector T cells	XRCC6
1.85175596402402e-39	0.240084308948122	0.507	0.401	3.78110050294064e-35	CD4+ effector T cells	UBE2N
3.02699420560088e-39	0.227163254425149	0.682	0.584	6.18081946841644e-35	CD4+ effector T cells	PNISR
3.17636797987913e-39	0.263452214770656	0.359	0.266	6.4858257781152e-35	CD4+ effector T cells	APBB1IP
3.22711316491136e-39	0.272260447905813	0.407	0.312	6.5894423714325e-35	CD4+ effector T cells	CDK2AP2
3.28267797745826e-39	0.16622792715611	0.871	0.786	6.70290016217202e-35	CD4+ effector T cells	CLIC1
3.28619566071902e-39	0.220519187194579	0.415	0.307	6.71008291962216e-35	CD4+ effector T cells	PIM2
4.25297621261218e-39	0.239636398289157	0.572	0.468	8.68415212853281e-35	CD4+ effector T cells	BSG
7.36145609310065e-39	0.234772018005772	0.697	0.621	1.50313571965022e-34	CD4+ effector T cells	GPSM3
7.60773934793297e-39	0.246358969191341	0.292	0.21	1.55342429745443e-34	CD4+ effector T cells	GRSF1
7.69452324871625e-39	0.248549324301138	0.554	0.453	1.57114470215537e-34	CD4+ effector T cells	SNRPB2
9.14338931586046e-39	0.256288319429032	0.421	0.322	1.86698866440555e-34	CD4+ effector T cells	PPM1G
2.61308601190578e-38	0.152892448267723	0.866	0.782	5.33566032771042e-34	CD4+ effector T cells	CHCHD2
2.95985598975712e-38	0.323340016300469	0.742	0.661	6.04372994548507e-34	CD4+ effector T cells	LY6E
3.13562467559892e-38	0.26942566271601	0.296	0.216	6.40263202510543e-34	CD4+ effector T cells	CD58
3.36343084688307e-38	0.260074376607682	0.337	0.249	6.86778944625055e-34	CD4+ effector T cells	SQRDL
3.80125628454799e-38	0.259722550599362	0.546	0.449	7.76178520741854e-34	CD4+ effector T cells	MSN
7.99437892010701e-38	0.247987114090621	0.663	0.562	1.63237223169665e-33	CD4+ effector T cells	NDUFB2
1.54603695884449e-37	0.265145665133976	0.271	0.196	3.15685286626457e-33	CD4+ effector T cells	FAM89B
1.58044194930729e-37	0.218806838113645	0.695	0.593	3.22710441629055e-33	CD4+ effector T cells	ACTR3
2.37510881039436e-37	0.222999317278163	0.594	0.497	4.84973467994425e-33	CD4+ effector T cells	SUMO1
3.3215255285541e-37	0.257343044868014	0.33	0.266	6.78222297675462e-33	CD4+ effector T cells	TMEM167A
3.52869025594608e-37	0.248417457748026	0.363	0.273	7.20523263361631e-33	CD4+ effector T cells	PPP1R7
3.73433404246827e-37	0.251378931070718	0.3	0.228	7.62513668131596e-33	CD4+ effector T cells	COMMD8
4.95142401691208e-37	0.1726159483967	0.752	0.65	1.01103127001328e-32	CD4+ effector T cells	COX8A
5.81023560885598e-37	0.237089466923075	0.556	0.462	1.1863920089723e-32	CD4+ effector T cells	SEPT9
6.23523598456381e-37	0.234289570557056	0.549	0.455	1.27317283568808e-32	CD4+ effector T cells	C14orf166
1.11618858277698e-36	0.274347019076415	0.314	0.242	2.27914546717232e-32	CD4+ effector T cells	SMS
1.39683967613268e-36	0.208718516958187	0.744	0.651	2.85220693469533e-32	CD4+ effector T cells	NDUFA1
1.61440394999585e-36	0.137895382215449	0.999	0.998	3.29645142549653e-32	CD4+ effector T cells	RPLP1
1.69148553625027e-36	0.244423587050239	0.529	0.432	3.45384431646942e-32	CD4+ effector T cells	ATP5C1
1.81864233576718e-36	0.276554485474552	0.286	0.206	3.713485785403e-32	CD4+ effector T cells	PAG1
1.85851950810524e-36	0.262477396615227	0.261	0.192	3.79491098360008e-32	CD4+ effector T cells	RPL7L1
1.90420151687178e-36	0.269426880343635	0.293	0.204	3.88818907730048e-32	CD4+ effector T cells	LYST
2.07111554776286e-36	0.247618482989899	0.36	0.265	4.22901083697699e-32	CD4+ effector T cells	CARHSP1
2.64926058196422e-36	0.249321695611571	0.331	0.262	5.40952518231275e-32	CD4+ effector T cells	CNIH1
2.94733171335565e-36	0.245198979537626	0.327	0.254	6.0181566255009e-32	CD4+ effector T cells	PSMC4
3.29567952598702e-36	0.245827199313778	0.482	0.387	6.72944802411289e-32	CD4+ effector T cells	SRI
3.64931444818826e-36	0.159193087070103	0.903	0.841	7.4515351717556e-32	CD4+ effector T cells	NPM1
3.91756514312095e-36	0.252448678947746	0.375	0.289	7.99927626573867e-32	CD4+ effector T cells	MVP
4.77524238371295e-36	0.28823922733984	0.251	0.189	9.75056742330346e-32	CD4+ effector T cells	CD59
6.47565409038732e-36	0.210831676827388	0.669	0.572	1.32226380871619e-31	CD4+ effector T cells	TMEM59
8.12394202726379e-36	0.185884788984568	0.805	0.719	1.65882772254699e-31	CD4+ effector T cells	TCEB2
8.15774759477272e-36	0.220060317842336	0.327	0.231	1.66573048137664e-31	CD4+ effector T cells	SLC9A3R1
8.43328450859062e-36	0.195401131870585	0.525	0.417	1.72199236380912e-31	CD4+ effector T cells	RHOH
1.11811443476904e-35	0.233429990437301	0.315	0.242	2.28307786435491e-31	CD4+ effector T cells	MRPL34
1.12420844497416e-35	0.205757838291337	0.885	0.826	2.29552122379274e-31	CD4+ effector T cells	LAPTM5
1.1642166255321e-35	0.232251119888367	0.541	0.445	2.37721392767399e-31	CD4+ effector T cells	NDUFC2
1.25902854947801e-35	0.242198252215868	0.257	0.193	2.57081039517914e-31	CD4+ effector T cells	UBE2E3
1.2686318259772e-35	0.200876814648198	0.266	0.178	2.59041932546285e-31	CD4+ effector T cells	ATP6V0E2
1.73127867381683e-35	0.238610058619313	0.353	0.26	3.53509792406659e-31	CD4+ effector T cells	CYLD
2.14602171054865e-35	0.221137072776795	0.691	0.608	4.38196173076928e-31	CD4+ effector T cells	CNBP
2.40248583361882e-35	0.243782610396767	0.306	0.227	4.90563582366626e-31	CD4+ effector T cells	TADA3
2.41035853669043e-35	0.250395087648764	0.295	0.221	4.9217110960682e-31	CD4+ effector T cells	PMVK
3.16148343293297e-35	0.213030416913349	0.821	0.747	6.45543302170583e-31	CD4+ effector T cells	CALM1
3.33472190510732e-35	0.275066908469539	0.484	0.401	6.80916865803864e-31	CD4+ effector T cells	ITGB1
3.87696977749102e-35	0.173879305002762	0.252	0.167	7.91638458865891e-31	CD4+ effector T cells	PLIN2
4.19377247051939e-35	0.248852663494725	0.349	0.262	8.56326400755353e-31	CD4+ effector T cells	MYCBP2
5.82136225540826e-35	0.223210904795585	0.541	0.44	1.18866395893181e-30	CD4+ effector T cells	CFLAR
5.88297664569513e-35	0.226837368346898	0.318	0.248	1.20124500128449e-30	CD4+ effector T cells	ASNA1
7.26689622113781e-35	0.240569749322064	0.292	0.217	1.48382753939413e-30	CD4+ effector T cells	ETHE1
7.60714792341091e-35	0.246499145897018	0.376	0.296	1.55330353448127e-30	CD4+ effector T cells	VOPP1
1.09773975806792e-34	0.238255143375398	0.416	0.325	2.24147481199889e-30	CD4+ effector T cells	IK
1.19852883207473e-34	0.251466822271822	0.292	0.211	2.4472760222134e-30	CD4+ effector T cells	GRAMD1A
1.36433795006238e-34	0.235446887556442	0.556	0.457	2.78584166023237e-30	CD4+ effector T cells	TAP1
1.73980316861086e-34	0.237060881279711	0.406	0.312	3.55250408998651e-30	CD4+ effector T cells	TPR
1.81115560094989e-34	0.238672329214285	0.309	0.231	3.69819862157959e-30	CD4+ effector T cells	RAB11B
2.36790985831632e-34	0.22492148083473	0.581	0.491	4.8350351396961e-30	CD4+ effector T cells	HCLS1
3.2351349189521e-34	0.237955968182916	0.411	0.321	6.60582199100828e-30	CD4+ effector T cells	ETFB
3.64692225448312e-34	0.23156477440982	0.571	0.481	7.44665055142908e-30	CD4+ effector T cells	PSMA1
3.6935194799672e-34	0.22346591812406	0.275	0.195	7.54179742614503e-30	CD4+ effector T cells	ZNRD1
3.79605987094611e-34	0.23310947159899	0.437	0.347	7.75117465048487e-30	CD4+ effector T cells	POLR2G
5.43388814009524e-34	0.246851372738754	0.391	0.298	1.10954561932605e-29	CD4+ effector T cells	EMB
9.62824800290362e-34	0.207440966864635	0.606	0.505	1.96599195971289e-29	CD4+ effector T cells	ERH
1.05296732179551e-33	0.257801583766718	0.254	0.17	2.15005397437425e-29	CD4+ effector T cells	TCF7
1.20285604516475e-33	0.248598752478595	0.364	0.285	2.45611175862191e-29	CD4+ effector T cells	CCDC107
1.35022508162197e-33	0.236959460749063	0.294	0.225	2.7570245941639e-29	CD4+ effector T cells	FKBP3
1.72526922538876e-33	0.228318165125107	0.459	0.371	3.5228272313213e-29	CD4+ effector T cells	ZNHIT1
1.80519790608835e-33	0.193178974016592	0.657	0.556	3.68603360444181e-29	CD4+ effector T cells	SNRPB
1.92344956299929e-33	0.20903122541136	0.6	0.498	3.92749166268825e-29	CD4+ effector T cells	IFI16
2.12559136577771e-33	0.258381829575972	0.378	0.287	4.3402450097815e-29	CD4+ effector T cells	RHOC
2.22384621918371e-33	0.161431398716034	0.563	0.458	4.54087159495121e-29	CD4+ effector T cells	TBC1D10C
2.64116564357515e-33	0.18918229657922	0.405	0.306	5.39299612761609e-29	CD4+ effector T cells	MIR4435-2HG
2.81582874965546e-33	0.233699481469773	0.261	0.181	5.74964072392148e-29	CD4+ effector T cells	RABGAP1L
3.02527239288286e-33	0.212900311638399	0.676	0.588	6.1773036990275e-29	CD4+ effector T cells	TRMT112
4.10687296353264e-33	0.28650932416555	0.305	0.236	8.3858239042373e-29	CD4+ effector T cells	PRNP
4.55872546321334e-33	0.120013564841671	0.653	0.55	9.30846152333533e-29	CD4+ effector T cells	TSPO
5.09927727035216e-33	0.198537646494696	0.768	0.689	1.04122142583321e-28	CD4+ effector T cells	NAP1L1
7.77946542195499e-33	0.231286370577399	0.343	0.259	1.58848904450899e-28	CD4+ effector T cells	SS18L2
7.87893351757627e-33	0.198012333339968	0.566	0.466	1.6087994349539e-28	CD4+ effector T cells	WIPF1
8.30633243491506e-33	0.107931405835085	0.687	0.587	1.69607001988531e-28	CD4+ effector T cells	SEC61B
8.69050341694205e-33	0.221306558679767	0.328	0.263	1.7745138927054e-28	CD4+ effector T cells	EMC4
8.97079950432191e-33	0.17600633204764	0.868	0.81	1.83174755078749e-28	CD4+ effector T cells	ATP5G2
1.12064204939862e-32	0.163067206171613	0.916	0.875	2.28823900066704e-28	CD4+ effector T cells	BTF3
1.16361078287951e-32	0.215033885082965	0.64	0.552	2.37597685756166e-28	CD4+ effector T cells	ARF1
1.22530209017742e-32	0.220754446700083	0.296	0.209	2.50194433793328e-28	CD4+ effector T cells	IL27RA
1.30466729925822e-32	0.231411254565271	0.251	0.182	2.66400015835537e-28	CD4+ effector T cells	PDCL3
1.3837111792944e-32	0.229925548490275	0.323	0.243	2.82539985700123e-28	CD4+ effector T cells	SMARCE1
2.37888377266611e-32	0.159595111440042	0.924	0.88	4.85744277540694e-28	CD4+ effector T cells	CORO1A
3.87717159509909e-32	0.235816338101627	0.347	0.267	7.91679668003282e-28	CD4+ effector T cells	HNRNPA1L2
3.93170340306676e-32	0.167699162079695	0.835	0.76	8.02814517872202e-28	CD4+ effector T cells	COX6C
5.45745693503815e-32	0.231014601474875	0.47	0.38	1.11435813156544e-27	CD4+ effector T cells	CCDC12
5.89721673576075e-32	0.221603572730692	0.492	0.405	1.20415268527499e-27	CD4+ effector T cells	EIF3I
7.16747192974991e-32	0.294217977747923	0.42	0.333	1.46352609333563e-27	CD4+ effector T cells	APOBEC3C
8.06026915246278e-32	0.213069730217396	0.592	0.502	1.64582635824138e-27	CD4+ effector T cells	SNU13
8.28159778425742e-32	0.227920596019452	0.432	0.352	1.69101945156752e-27	CD4+ effector T cells	ARF5
9.10865308721855e-32	0.22385529956173	0.542	0.461	1.85989587387916e-27	CD4+ effector T cells	PRRC2C
1.04952205551418e-31	0.197626876010005	0.693	0.598	2.1430190851544e-27	CD4+ effector T cells	ATP5J2
1.35465239455993e-31	0.244732637770408	0.571	0.48	2.76606472445192e-27	CD4+ effector T cells	HSPE1
1.36497165302573e-31	0.254260922826321	0.544	0.448	2.78713561831323e-27	CD4+ effector T cells	DDIT4
1.44042363071837e-31	0.219288881789192	0.552	0.46	2.94120101156383e-27	CD4+ effector T cells	GYPC
1.53100279404535e-31	0.220088286389305	0.571	0.484	3.12615460516121e-27	CD4+ effector T cells	ATP5A1
1.57496725889029e-31	0.23552235540698	0.418	0.339	3.21592564592809e-27	CD4+ effector T cells	DHRS7
1.70135989043693e-31	0.197608866202641	0.338	0.246	3.47400676028316e-27	CD4+ effector T cells	GNG2
2.01116081756023e-31	0.224070804891572	0.358	0.285	4.10658927337623e-27	CD4+ effector T cells	PSMD13
2.02106869226601e-31	0.171742246217637	0.3	0.214	4.12682016273796e-27	CD4+ effector T cells	GIMAP1
3.60581956445724e-31	0.118705135781139	0.344	0.259	7.36272296866523e-27	CD4+ effector T cells	SYNE2
4.82740885769737e-31	0.230258499230758	0.301	0.228	9.85708614653225e-27	CD4+ effector T cells	DR1
5.41809059673365e-31	0.219053173646707	0.282	0.206	1.10631991894704e-26	CD4+ effector T cells	CYTH1
6.72914110336674e-31	0.215028937881311	0.64	0.548	1.37402332189646e-26	CD4+ effector T cells	SPCS2
9.15303040254028e-31	0.203173544812454	0.327	0.238	1.8689572778947e-26	CD4+ effector T cells	DENND2D
9.69362892869817e-31	0.213837062090123	0.491	0.397	1.97934209095088e-26	CD4+ effector T cells	TSTD1
1.23339783845979e-30	0.217048452636814	0.538	0.453	2.51847504635105e-26	CD4+ effector T cells	KMT2E
1.31802965017507e-30	0.221182584562987	0.433	0.35	2.69128474269248e-26	CD4+ effector T cells	EIF4H
1.36450545494102e-30	0.226919307539487	0.381	0.303	2.78618368844408e-26	CD4+ effector T cells	PDAP1
2.56598573202357e-30	0.236577824599618	0.385	0.306	5.23948626621893e-26	CD4+ effector T cells	CACYBP
3.03151452931887e-30	0.244230264068071	0.487	0.42	6.19004951741619e-26	CD4+ effector T cells	OSTF1
4.0744874520241e-30	0.227467138856545	0.486	0.403	8.31969592828801e-26	CD4+ effector T cells	ZNF706
5.542324159854e-30	0.207211044954571	0.591	0.499	1.13168717020059e-25	CD4+ effector T cells	RBM8A
6.23904518120317e-30	0.208173481626184	0.586	0.494	1.27395063554988e-25	CD4+ effector T cells	MINOS1
6.3152360161176e-30	0.211433064387302	0.552	0.465	1.28950804213105e-25	CD4+ effector T cells	FNBP1
6.36821578034168e-30	0.219725080887522	0.514	0.437	1.30032598018797e-25	CD4+ effector T cells	VPS28
6.55991909259704e-30	0.228136022265288	0.447	0.368	1.33946987951739e-25	CD4+ effector T cells	PSMB2
9.36410961734837e-30	0.201582880509715	0.655	0.565	1.91205754276636e-25	CD4+ effector T cells	COPE
1.02804819981688e-29	0.204220160314003	0.564	0.474	2.09917161920608e-25	CD4+ effector T cells	SRP9
1.06881724176666e-29	0.220527330119805	0.541	0.458	2.18241792596333e-25	CD4+ effector T cells	LAMTOR5
1.19196254824374e-29	0.191328955622089	0.718	0.652	2.43386832725889e-25	CD4+ effector T cells	SSR2
1.22634933419849e-29	0.12778106749818	0.428	0.334	2.50408270549989e-25	CD4+ effector T cells	TNFRSF1B
1.23920989544805e-29	0.205715808774144	0.497	0.416	2.53034268551538e-25	CD4+ effector T cells	SCP2
1.30415353392193e-29	0.105442519194149	0.824	0.742	2.66295110091518e-25	CD4+ effector T cells	HSP90AA1
1.50102141230298e-29	0.240856802405775	0.432	0.36	3.06493562178146e-25	CD4+ effector T cells	RAP1B
1.53845227569099e-29	0.218409948725412	0.378	0.301	3.14136570173344e-25	CD4+ effector T cells	PTPN2
1.78130838137248e-29	0.204728837930711	0.361	0.275	3.63725358392448e-25	CD4+ effector T cells	PPP1R12A
1.84186139333711e-29	0.209790475078567	0.525	0.447	3.76089677905505e-25	CD4+ effector T cells	SYF2
2.36504348055863e-29	0.211060203953368	0.454	0.359	4.82918228295266e-25	CD4+ effector T cells	BIRC3
2.66548553498977e-29	0.218035844595778	0.284	0.216	5.44265491389561e-25	CD4+ effector T cells	TRAPPC4
3.51260109105228e-29	0.219198848208972	0.377	0.294	7.17238016781966e-25	CD4+ effector T cells	RPA3
4.08156622819454e-29	0.2563102021773	0.36	0.277	8.33415008135043e-25	CD4+ effector T cells	EPSTI1
5.40221382168705e-29	0.207460067092105	0.436	0.346	1.10307804025028e-24	CD4+ effector T cells	LAMP1
5.86712458128782e-29	0.223437142238373	0.511	0.428	1.19800816825316e-24	CD4+ effector T cells	MZT2A
5.98949717161943e-29	0.208394635650617	0.385	0.301	1.22299542747297e-24	CD4+ effector T cells	SURF4
7.04236201609806e-29	0.226825871888243	0.407	0.324	1.43797990006706e-24	CD4+ effector T cells	EPC1
7.50475710194771e-29	0.194099774328108	0.647	0.559	1.5323963526467e-24	CD4+ effector T cells	PSMB8
7.59008135436682e-29	0.218387199734833	0.444	0.365	1.54981871174816e-24	CD4+ effector T cells	PSMC5
9.83326762311239e-29	0.182141372320071	0.662	0.571	2.00785491596332e-24	CD4+ effector T cells	PSMB1
1.06491169041244e-28	0.211758017433991	0.267	0.202	2.17444318065316e-24	CD4+ effector T cells	HDDC2
1.34954824163913e-28	0.143394518051743	0.678	0.584	2.75564255460294e-24	CD4+ effector T cells	PPIB
1.54034568743388e-28	0.21462267002394	0.445	0.366	3.14523185917123e-24	CD4+ effector T cells	POLR2K
1.63979098989774e-28	0.201119707557504	0.282	0.201	3.34828922227219e-24	CD4+ effector T cells	ODF2L
2.1597003234688e-28	0.14594309631724	0.756	0.667	4.40989209049094e-24	CD4+ effector T cells	RHOA
2.42762087892247e-28	0.199739687032626	0.547	0.458	4.9569590726718e-24	CD4+ effector T cells	ARGLU1
2.77755134356438e-28	0.203787304671034	0.258	0.195	5.67148208842411e-24	CD4+ effector T cells	PDHB
2.91584779392789e-28	0.186245248285924	0.765	0.69	5.95386961042137e-24	CD4+ effector T cells	LSP1
3.20796497216566e-28	0.21655741279806	0.321	0.251	6.55034367666506e-24	CD4+ effector T cells	GTF2H5
3.42322633595512e-28	0.217997171741636	0.4	0.329	6.98988585538676e-24	CD4+ effector T cells	NDUFC1
3.55717594816768e-28	0.174393393347515	0.748	0.66	7.26339756856358e-24	CD4+ effector T cells	PGK1
3.65134470754947e-28	0.218026952800562	0.311	0.239	7.45568075834526e-24	CD4+ effector T cells	EAPP
4.21360249531549e-28	0.204468490075089	0.487	0.408	8.6037549351847e-24	CD4+ effector T cells	MDH2
5.6665375389984e-28	0.217108016408972	0.395	0.309	1.15705030008808e-23	CD4+ effector T cells	IL16
6.20571957772269e-28	0.218745941780572	0.444	0.363	1.2671458805752e-23	CD4+ effector T cells	HNRNPR
7.02622747440416e-28	0.243774334078447	0.306	0.246	1.43468538799859e-23	CD4+ effector T cells	MAP2K3
7.57286275086405e-28	0.171508415467816	0.508	0.415	1.54630284509893e-23	CD4+ effector T cells	ARL6IP1
7.96477900129028e-28	0.235414445512397	0.456	0.379	1.62632822427346e-23	CD4+ effector T cells	FMNL1
8.93004477356699e-28	0.214159845601611	0.312	0.24	1.82342584231464e-23	CD4+ effector T cells	MAT2B
9.26356175125141e-28	0.206877981719366	0.399	0.335	1.89152667398803e-23	CD4+ effector T cells	ERGIC3
9.40734388798139e-28	0.202510925725317	0.619	0.538	1.92088554848692e-23	CD4+ effector T cells	ATP5J
9.7319781775218e-28	0.214505950402796	0.333	0.269	1.98717262406818e-23	CD4+ effector T cells	TMEM9B
1.21560146716144e-27	0.232082871539042	0.301	0.221	2.48213663579694e-23	CD4+ effector T cells	RP11-138A9.1
1.22425088459448e-27	0.136390374167286	0.786	0.703	2.49979788125346e-23	CD4+ effector T cells	PSMB9
1.37375710203475e-27	0.196115805957391	0.364	0.279	2.80507462664475e-23	CD4+ effector T cells	TMEM243
1.51820206598228e-27	0.195597502750041	0.33	0.245	3.10001679852921e-23	CD4+ effector T cells	SUSD3
1.53670352882017e-27	0.211357382153946	0.315	0.249	3.13779493549791e-23	CD4+ effector T cells	FBXW5
2.05937816473106e-27	0.191103041793742	0.538	0.449	4.20504427456435e-23	CD4+ effector T cells	UBE2I
2.71862289973911e-27	0.175526699279154	0.777	0.706	5.55115609897728e-23	CD4+ effector T cells	UBE2D3
2.83875173959566e-27	0.131478754760269	0.841	0.766	5.79644717708039e-23	CD4+ effector T cells	COX6B1
2.96424206899395e-27	0.199763035249371	0.303	0.237	6.05268588067875e-23	CD4+ effector T cells	ECHS1
4.31617136886154e-27	0.127000249012866	0.923	0.879	8.81319031807838e-23	CD4+ effector T cells	ATP5L
4.76069107072175e-27	0.142536228079807	0.89	0.831	9.72085509730675e-23	CD4+ effector T cells	PPIA
4.85811431528597e-27	0.207269303944769	0.353	0.282	9.91978362038243e-23	CD4+ effector T cells	KIF5B
6.50226213338603e-27	0.181860708643882	0.729	0.649	1.32769690501609e-22	CD4+ effector T cells	TMEM258
6.52761771856582e-27	0.166040066780493	0.803	0.739	1.33287426195396e-22	CD4+ effector T cells	SRSF5
8.83663109928259e-27	0.195668639092731	0.257	0.19	1.80435170416251e-22	CD4+ effector T cells	THYN1
1.11379818749793e-26	0.183530030786746	0.705	0.622	2.27426451905202e-22	CD4+ effector T cells	HNRNPC
1.23045162298798e-26	0.202513209029656	0.429	0.356	2.51245916897915e-22	CD4+ effector T cells	CSNK1A1
1.30728550154357e-26	0.209380695793423	0.32	0.255	2.66934626560182e-22	CD4+ effector T cells	FRG1
1.35305824779575e-26	0.222415879742951	0.403	0.327	2.76280963617414e-22	CD4+ effector T cells	MRPS6
1.73168127747375e-26	0.2069561704003	0.484	0.401	3.53592000047364e-22	CD4+ effector T cells	PRPF38B
